lb,ub,bb_nodes,time,n_movements,n_reconfigurations,max_capacity,avg_capacity,n_shelves_used,gap,n_shelves,n_crops,n_time_units,instance_n,demand_mult,model
49,49,1227,2.146147949,6.381538462000001,12.142857142999999,1.0,0.623869801,1.0,0.0,7,2,80,231,1.6,unmet-demand
7,7,0,1.1639919429999999,7.6605504589999995,5.833333333,0.430555556,0.260710923,0.583333333,0.0,12,2,60,230,1.6,used-shelves
6,6,672,3.4729919430000002,9.152777777999999,12.555555556,0.398148148,0.19327238600000002,0.666666667,0.0,9,3,80,170,1.4,used-shelves
5,5,627,2.890990967,18.772727273,13.571428570999998,0.261904762,0.145871007,0.7142857140000001,0.0,7,2,80,9,1.0,used-shelves
67,67,1277,1.018067139,8.165562914,11.142857142999999,1.0,0.5932203389999999,1.0,0.0,7,1,60,33,1.0,unmet-demand
5,5,78,4.988111084,5.4,0.5555555560000001,0.481481481,0.29519774,1.0,0.0,9,3,60,164,1.4,reconfigurations
101,101,12644,8.833528076,8.137362637,21.285714285999997,0.9642857140000001,0.5720338979999999,1.0,0.0,7,2,60,144,1.4,unmet-demand
0,5,121588,3600.0,0.092592593,6.333333333,0.375,0.238347458,1.0,1.0,12,2,60,74,1.2,movements
0,0,0,1.637015869,4.285714286,0.0,0.369047619,0.22397094399999998,1.0,0.0,7,2,60,156,1.4,reconfigurations
9,9,2534,8.543220947,12.860655738,13.0,0.5,0.274173699,0.75,0.0,12,3,80,207,1.5,used-shelves
1,40,125682,3600.0,1.5384615380000002,9.714285713999999,0.261904762,0.141500904,1.0,0.975,7,2,80,39,1.1,movements
3,3,1903,9.959001953,1.5208333330000001,0.333333333,0.37037037,0.19930947899999998,1.0,0.0,9,3,60,20,1.0,reconfigurations
88,88,32012,117.00554296899999,8.746268657,20.555555555999998,0.9259259259999999,0.46354899200000005,1.0,0.0,9,3,80,54,1.1,unmet-demand
5,34,252286,3600.0,0.708333333,8.714285713999999,0.535714286,0.253164557,1.0,0.8529411764705882,7,2,80,291,1.8,movements
4,4,0,0.164365967,7.0,4.714285714,0.39285714299999996,0.17857142899999998,0.571428571,0.0,7,1,60,70,1.1,used-shelves
131,131,261178,533.354152832,6.755646817000001,20.666666667,0.958333333,0.617088608,1.0,0.0,12,3,80,135,1.3,unmet-demand
2,2,0,0.410904053,0.0,1.571428571,0.095238095,0.07715491299999999,0.28571428600000004,0.0,7,1,80,35,1.0,used-shelves
225,225,1348377,1489.4988530270002,6.682539683,21.444444444000002,0.953703704,0.6276371310000001,1.0,0.0,9,2,80,292,1.8,unmet-demand
2,60,108878,3600.0,1.333333333,8.555555556,0.41666666700000005,0.257062147,1.0,0.9666666666666667,9,2,60,253,1.7,movements
6,6,451,3.230727051,1.838235294,2.222222222,0.34259259299999995,0.19327238600000002,0.666666667,0.0,9,3,80,278,1.7,used-shelves
87,94,784391,3600.0,6.196236559,18.777777778,0.962962963,0.629395218,1.0,0.07446808510638298,9,3,80,170,1.4,unmet-demand
0,0,0,1.80289502,0.568627451,0.0,0.296296296,0.144631974,1.0,0.0,9,3,80,60,1.1,reconfigurations
113,113,401,1.8411879880000002,6.45106383,16.75,0.8472222220000001,0.510548523,1.0,0.0,12,2,80,119,1.3,unmet-demand
0,0,0,1.073683105,5.712000000000001,0.0,0.29861111100000004,0.17774261600000002,0.75,0.0,12,2,80,197,1.5,reconfigurations
6,6,550,2.108734131,14.833333332999999,6.0,0.27777777800000003,0.139416315,0.5,0.0,12,2,80,5,1.0,used-shelves
5,5,0,0.6325620120000001,13.840909090999999,4.0,0.523809524,0.310734463,0.7142857140000001,0.0,7,1,60,249,1.6,used-shelves
2,2,0,0.376853027,0.0,1.428571429,0.05952381,0.04822182,0.28571428600000004,0.0,7,1,80,143,1.3,used-shelves
168,168,740,1.085051025,4.0,14.571428570999998,1.0,0.726392252,1.0,0.0,7,2,60,294,1.8,unmet-demand
404,404,297,1.7634309080000001,6.228099174,19.833333333,1.0,0.6184071729999999,1.0,0.0,12,2,80,257,1.7,unmet-demand
5,5,519,1.579920166,9.424242424,15.142857142999999,0.261904762,0.14023406,0.7142857140000001,0.0,7,2,60,150,1.4,used-shelves
9,9,2077,3.073609863,10.020408162999999,15.666666667000001,0.685185185,0.34055241700000005,1.0,0.0,9,2,60,151,1.4,used-shelves
187,187,4989,2.828956055,3.8599033819999997,14.888888889,1.0,0.6442247329999999,1.0,0.0,9,2,60,193,1.5,unmet-demand
3,3,2637,12.763353027,0.945454545,0.333333333,0.36111111100000004,0.234620213,1.0,0.0,9,3,60,128,1.3,reconfigurations
3,97,65369,3600.0,0.96039604,9.5,0.5,0.307791902,1.0,0.9690721649484536,12,2,60,230,1.6,movements
6,6,2624,11.064381104,10.377777777999999,0.666666666,0.41666666700000005,0.27259887,1.0,0.0,9,2,60,37,1.1,reconfigurations
150,150,3716,3.501810791,7.25,23.888888889,0.833333333,0.46413502100000004,1.0,0.0,9,2,80,262,1.7,unmet-demand
8,8,620,0.973062988,5.350917431,9.833333332999999,1.0,0.654799578,1.0,0.0,12,2,80,17,1.0,unmet-demand
12,12,11806,34.157324951,8.717948717999999,16.166666667,0.319444444,0.18407173,1.0,0.0,12,4,80,29,1.0,used-shelves
179,180,7709867,3600.0,6.16733871,19.083333333,1.0,0.720338983,1.0,0.005555555555555556,12,3,60,273,1.7,unmet-demand
6,6,2878,10.899001220999999,18.535714285999997,10.428571429,0.333333333,0.22679580300000002,0.857142857,0.0,7,2,60,144,1.4,used-shelves
36,36,0,0.728745117,7.155502392000001,11.833333332999999,1.0,0.503691983,1.0,0.0,12,2,80,89,1.2,unmet-demand
8,8,2380,5.626720947000001,9.519480519,18.111111111,0.398148148,0.240975152,0.8888888890000001,0.0,9,3,80,274,1.7,used-shelves
9,9,874,12.044982178,6.114503817,0.75,0.5277777779999999,0.303709564,1.0,0.0,12,3,80,311,1.8,reconfigurations
0,43,90036,3600.0,0.7288135590000001,11.333333332999999,0.333333333,0.182137834,1.0,1.0,9,3,80,170,1.4,movements
12,12,1346,3.035118896,10.73255814,15.666666667000001,0.75,0.38976793200000004,1.0,0.0,12,3,80,385,2.0,used-shelves
0,54,31178,3600.0,0.8307692309999999,11.222222222000001,0.398148148,0.17862166,1.0,1.0,9,3,80,134,1.3,movements
6,6,4900,13.22735498,9.53030303,12.416666667000001,0.229166667,0.12781294,0.5,0.0,12,3,80,131,1.3,used-shelves
7,7,566,3.032893066,6.0632911389999995,11.666666667000001,0.36111111100000004,0.184364744,0.7777777779999999,0.0,9,3,80,346,1.9,used-shelves
11,11,2421,4.954346923999999,18.115789474,12.0,0.6597222220000001,0.42102165700000005,0.916666667,0.0,12,2,60,326,1.9,used-shelves
8,50,133001,3600.0,0.78125,8.777777777999999,0.435185185,0.22598870100000001,1.0,0.84,9,2,60,43,1.1,movements
5,5,0,1.7316850590000001,9.488888889,12.571428570999998,0.35714285700000004,0.184624697,0.7142857140000001,0.0,7,2,60,42,1.1,used-shelves
2,2,0,0.946881104,23.727272727,5.1428571430000005,0.157142857,0.11719128300000001,0.28571428600000004,0.0,7,1,60,32,1.0,used-shelves
0,0,0,1.219187988,4.727272727,0.0,0.261904762,0.14023406,1.0,0.0,7,2,60,150,1.4,reconfigurations
7,7,5077,3.193775879,8.938596491,12.333333332999999,0.481481481,0.312303829,0.7777777779999999,0.0,9,2,60,331,1.9,used-shelves
224,224,876,1.7879750980000002,7.595238095,19.333333333,1.0,0.633614627,1.0,0.0,12,2,80,329,1.9,unmet-demand
0,0,0,1.9016909180000001,7.571428571,0.0,0.27777777800000003,0.140646976,0.833333333,0.0,12,2,80,5,1.0,reconfigurations
9,9,1351,2.588101074,12.263736264,17.333333333,0.611111111,0.33349027,1.0,0.0,9,2,60,259,1.7,used-shelves
8,8,440,3.0602419430000003,18.184210525999998,1.142857143,0.542857143,0.404842615,1.0,0.0,7,1,60,140,1.3,reconfigurations
0,0,0,2.573838135,6.573033708,0.0,0.291666667,0.171677215,1.0,0.0,12,3,80,99,1.2,reconfigurations
1,1,0,2.8189328610000004,8.030769231,0.083333333,0.39583333299999995,0.215277778,1.0,0.0,12,2,80,257,1.7,reconfigurations
9,9,8141,39.869106934,2.148148148,0.75,0.513888889,0.323210923,1.0,0.0,12,3,60,381,2.0,reconfigurations
7,7,0,0.735424072,6.24742268,3.083333333,0.305555556,0.140822785,0.583333333,0.0,12,2,80,53,1.1,used-shelves
46,46,71023,63.406356933999994,15.5,17.555555555999998,0.796296296,0.443506798,1.0,0.0,9,2,80,154,1.4,unmet-demand
6,20,163712,3600.0,0.206185567,8.916666667000001,0.35416666700000005,0.145130098,1.0,0.7,12,2,80,53,1.1,movements
8,8,159341,872.742445068,0.13559322,7.571428571,0.404761905,0.22699757899999998,1.0,0.0,7,2,60,222,1.6,movements
163,165,922787,3600.0,5.893023256,26.583333333000002,0.944444444,0.529975387,1.0,0.012121212121212121,12,4,80,137,1.3,unmet-demand
12,12,1095,2.715177979,17.944444444000002,1.714285714,0.514285714,0.383535109,1.0,0.0,7,1,60,392,2.0,reconfigurations
165,165,20924,14.065493896,5.696581197,16.166666667,1.0,0.6479519770000001,1.0,0.0,12,2,60,188,1.5,unmet-demand
10,10,3589,10.694402832,11.32038835,15.75,0.409722222,0.231891702,0.833333333,0.0,12,3,80,95,1.2,used-shelves
59,59,3357,5.269768066,6.664974619,16.714285714000003,1.0,0.611380145,1.0,0.0,7,2,60,186,1.5,unmet-demand
2,15,271784,3600.0,0.576923077,7.1111111110000005,0.240740741,0.165411174,1.0,0.8666666666666667,9,2,60,37,1.1,movements
179,179,5367,5.193727051000001,4.538823529,18.25,1.0,0.537900188,1.0,0.0,12,3,60,345,1.9,unmet-demand
56,61,1756861,3600.0,8.658045977,24.5,0.958333333,0.5841244729999999,1.0,0.08196721311475409,12,3,80,25,1.0,unmet-demand
146,146,1151660,979.3215190430001,8.794019934,31.583333333000002,0.993055556,0.47688115299999995,1.0,0.0,12,3,80,127,1.3,unmet-demand
76,76,1415418,734.882936035,5.436734694,16.888888889,0.962962963,0.535938481,1.0,0.0,9,2,60,49,1.1,unmet-demand
9,9,32655,334.056385986,1.363636364,0.75,0.45833333299999995,0.24718706,1.0,0.0,12,4,80,65,1.1,reconfigurations
7,7,3135,4.364704102,12.966666667,8.714285713999999,0.35714285700000004,0.201928873,1.0,0.0,7,2,80,153,1.4,used-shelves
5,5,2117,5.8132048339999995,4.93877551,0.5555555560000001,0.685185185,0.34055241700000005,1.0,0.0,9,2,60,151,1.4,reconfigurations
206,207,429255,3600.0,5.458181818,29.583333333000002,0.9652777779999999,0.6096167370000001,1.0,0.004830917874396135,12,4,80,246,1.6,unmet-demand
355,355,65227,352.50998217800003,4.810554804,24.166666666999998,0.9861111109999999,0.671589311,1.0,0.0,12,4,80,318,1.8,unmet-demand
10,10,8283,38.415387939,11.422222222,20.416666667,0.347222222,0.21976089999999998,0.833333333,0.0,12,4,80,139,1.3,used-shelves
47,54,1349286,3600.0,8.205882353,28.555555555999998,0.916666667,0.570792311,1.0,0.12962962962962962,9,3,80,24,1.0,unmet-demand
8,8,369,1.202250977,11.561904762000001,14.555555556,0.7777777779999999,0.391556811,0.8888888890000001,0.0,9,2,60,265,1.7,used-shelves
0,183,17777,3600.0,3.05,15.166666667000001,0.305555556,0.16895218,1.0,1.0,12,4,80,100,1.2,movements
191,191,1546936,1854.314320068,5.685950413,21.416666667,0.9722222220000001,0.709388186,1.0,0.0,12,3,80,205,1.5,unmet-demand
22,26,536523,3600.0,0.226086957,10.222222222000001,0.509259259,0.219409283,1.0,0.15384615384615385,9,2,80,268,1.7,movements
5,5,492,9.821970947,2.840707965,0.41666666700000005,0.42361111100000004,0.240770042,1.0,0.0,12,4,80,172,1.4,reconfigurations
115,115,1610,1.8862519530000001,4.855769231,14.0,1.0,0.628531073,1.0,0.0,7,2,60,228,1.6,unmet-demand
7,22,71806,3600.0,0.275,9.888888889,0.481481481,0.220112518,1.0,0.6818181818181818,9,3,80,382,2.0,movements
1,2,0,0.666761963,0.0,0.214285714,0.035714286,0.028933092,0.28571428600000004,0.5,7,1,80,359,1.9,reconfigurations
98,98,53913,69.504938965,8.341584158,18.0,0.962962963,0.571249215,1.0,0.0,9,2,60,37,1.1,unmet-demand
1,14,232203,3600.0,0.233333333,9.333333332999999,0.314814815,0.17263025699999998,1.0,0.9285714285714286,9,2,60,7,1.0,movements
0,0,0,0.939433838,5.701492537000001,0.0,0.37037037,0.157993436,0.7777777779999999,0.0,9,2,80,160,1.4,reconfigurations
8,8,17667,53.83413598600001,18.777777778,10.5,0.375,0.241525424,0.666666667,0.0,12,2,60,218,1.6,used-shelves
11,11,2958,4.662284912,15.511904762,6.416666667,0.5694444439999999,0.26863572399999996,0.916666667,0.0,12,2,80,41,1.1,used-shelves
25,25,6490,1.438581055,16.537634409000002,13.428571429000002,0.9714285709999999,0.7244552059999999,1.0,0.0,7,1,60,68,1.1,unmet-demand
205,205,2490,2.345631836,3.2561983469999998,16.571428571,1.0,0.526634383,1.0,0.0,7,2,60,300,1.8,unmet-demand
3,3,23,3.863487793,7.0933333329999995,0.428571429,0.55952381,0.323849879,1.0,0.0,7,2,60,264,1.7,reconfigurations
291,291,2443,13.773440918,4.2835195530000005,22.833333333000002,0.979166667,0.611374824,1.0,0.0,12,3,80,347,1.9,unmet-demand
8,8,593,1.905339844,14.3,7.416666667,0.38888888899999996,0.228111814,0.666666667,0.0,12,2,80,113,1.3,used-shelves
0,26,46205,3600.0,0.456140351,7.75,0.333333333,0.183016878,1.0,1.0,12,2,80,5,1.0,movements
97,99,866543,3600.0,5.643431635,23.0,0.868055556,0.560829817,1.0,0.020202020202020204,12,3,80,95,1.2,unmet-demand
84,84,32079,37.060718018,6.141975308999999,19.285714285999997,0.9285714290000001,0.550847458,1.0,0.0,7,2,60,108,1.3,unmet-demand
0,0,0,0.9812568359999999,5.215909091,0.0,0.37962963,0.160454759,0.8888888890000001,0.0,9,2,80,340,1.9,reconfigurations
49,50,2090348,3600.0,8.743801653,19.285714285999997,0.845238095,0.535916061,1.0,0.02,7,2,60,36,1.1,unmet-demand
7,7,0,1.300624023,7.5,11.142857142999999,0.41666666700000005,0.219710669,1.0,0.0,7,2,80,39,1.1,used-shelves
11,11,4835,18.909083984000002,6.976744186,1.571428571,0.511904762,0.334543987,1.0,0.0,7,2,60,252,1.7,reconfigurations
88,88,0,0.320865967,6.906976744,14.857142857000001,1.0,0.5932203389999999,1.0,0.0,7,1,60,177,1.4,unmet-demand
5,5,550,2.302409912,0.0,2.777777778,0.34259259299999995,0.18832391699999998,0.5555555560000001,0.0,9,2,60,7,1.0,used-shelves
0,671,10744,3600.0,10.484375,29.833333333000002,0.28472222199999997,0.158755274,1.0,1.0,12,4,80,64,1.1,movements
6,6,0,1.47399707,8.947368421,12.714285714,0.39285714299999996,0.233050847,0.857142857,0.0,7,2,60,186,1.5,used-shelves
86,86,257,0.483297119,8.029411765,10.714285713999999,1.0,0.5932203389999999,1.0,0.0,7,1,60,141,1.3,unmet-demand
43,44,4168166,3600.0,12.302325581,19.583333333,0.8888888890000001,0.5887476460000001,1.0,0.022727272727272728,12,2,60,74,1.2,unmet-demand
61,61,1143,1.025062012,6.9255079010000005,11.083333332999999,1.0,0.503691983,1.0,0.0,12,2,80,197,1.5,unmet-demand
0,85,46749,3600.0,1.0625,10.166666667000001,0.402777778,0.242937853,1.0,1.0,12,3,60,129,1.3,movements
7,7,734,3.15227002,9.710526316000001,15.555555556,0.34259259299999995,0.215189873,0.7777777779999999,0.0,9,3,80,202,1.5,used-shelves
7,7,660,2.481109863,19.935483871,14.888888889,0.287037037,0.166901078,0.7777777779999999,0.0,9,2,80,46,1.1,used-shelves
78,78,5223,3.559833008,4.673854447,12.571428570999998,0.988095238,0.662296564,1.0,0.0,7,2,80,267,1.7,unmet-demand
86,93,1811656,3600.0,7.387096774,22.166666666999998,0.9375,0.623241913,1.0,0.07526881720430108,12,3,80,63,1.1,unmet-demand
3,16,111461,3600.0,0.275862069,12.777777777999999,0.324074074,0.156352555,1.0,0.8125,9,3,80,202,1.5,movements
1,1,0,2.7049589839999997,5.913043478,0.111111111,0.351851852,0.198898265,1.0,0.0,9,2,80,112,1.3,reconfigurations
148,154,708264,3600.0,6.688442211,35.25,0.9097222220000001,0.508966245,1.0,0.03896103896103896,12,4,80,30,1.0,unmet-demand
9,9,3915,4.129200195,10.727272727,15.0,0.740740741,0.391556811,1.0,0.0,9,2,60,337,1.9,used-shelves
7,7,3,2.7958469239999997,9.406976744,10.25,0.333333333,0.175720816,0.583333333,0.0,12,3,80,171,1.4,used-shelves
8,8,1156,4.435273926,10.518987342,14.777777777999999,0.398148148,0.21729957800000002,0.8888888890000001,0.0,9,3,80,96,1.2,used-shelves
7,7,0,0.811666016,6.958823529,4.166666667,0.47916666700000005,0.25,0.583333333,0.0,12,2,80,233,1.6,used-shelves
224,224,0,0.255959961,3.0389610389999997,8.714285713999999,1.0,0.5932203389999999,1.0,0.0,7,1,60,285,1.7,unmet-demand
2,2,0,0.37787695299999996,0.0,1.571428571,0.023809524,0.019288728,0.28571428600000004,0.0,7,1,80,215,1.5,used-shelves
11,11,1777,7.355444824,8.669565217,13.583333332999999,0.41666666700000005,0.25140647,0.916666667,0.0,12,4,80,318,1.8,used-shelves
39,39,4864,3.04074707,6.845814978,16.555555555999998,0.981481481,0.48022598899999996,1.0,0.0,9,2,60,85,1.2,unmet-demand
11,11,18394,14.879964844000002,12.742857143,17.0,0.4375,0.24982419100000003,0.916666667,0.0,12,3,80,203,1.5,used-shelves
2,2,0,3.2696560060000004,5.333333333,0.166666667,0.5694444439999999,0.26863572399999996,1.0,0.0,12,2,80,41,1.1,reconfigurations
3,3,13,8.481856934,2.222222222,0.25,0.347222222,0.21976089999999998,1.0,0.0,12,4,80,139,1.3,reconfigurations
156,156,1092811,982.320729004,6.030054645,21.555555555999998,0.990740741,0.626177024,1.0,0.0,9,3,60,308,1.8,unmet-demand
10,10,1412,4.564087891000001,14.13592233,12.5,0.513888889,0.324623352,0.833333333,0.0,12,3,60,237,1.6,used-shelves
0,5,174575,3600.0,0.11904761900000001,6.166666667,0.291666667,0.20480226,1.0,1.0,12,2,60,2,1.0,movements
0,0,0,0.290463135,6.42,0.0,0.226190476,0.151331719,0.571428571,0.0,7,1,60,106,1.2,reconfigurations
273,273,20,1.577508057,6.071942446,15.083333332999999,1.0,0.5932203389999999,1.0,0.0,12,2,60,290,1.8,unmet-demand
91,91,9686,15.89788623,11.135964912,19.0,0.9513888890000001,0.58556968,1.0,0.0,12,2,60,254,1.7,unmet-demand
0,65,56206,3600.0,0.9027777779999999,12.333333332999999,0.324074074,0.196671355,1.0,1.0,9,3,80,62,1.1,movements
3,3,59,2.923005859,8.64516129,0.333333333,0.287037037,0.166901078,1.0,0.0,9,2,80,82,1.2,reconfigurations
0,0,0,2.661444824,7.9393939389999995,0.0,0.229166667,0.12781294,0.75,0.0,12,3,80,131,1.3,reconfigurations
66,66,342420,185.78706005900003,5.789090909,20.777777778,0.953703704,0.564187068,1.0,0.0,9,3,60,236,1.6,unmet-demand
0,59,83523,3600.0,0.641304348,11.888888889,0.444444444,0.22737927800000002,1.0,1.0,9,3,80,242,1.6,movements
161,161,3510,11.648554932,5.290944123,22.5,0.944444444,0.574015471,1.0,0.0,12,3,80,203,1.5,unmet-demand
101,101,5422,5.919957031,4.870036101,11.428571429000002,1.0,0.532687651,1.0,0.0,7,2,60,42,1.1,unmet-demand
10,10,27578,50.612018066000005,5.4225352110000005,1.111111111,0.7222222220000001,0.434714375,1.0,0.0,9,2,60,367,2.0,reconfigurations
5,5,17272,258.040754883,1.490566038,0.41666666700000005,0.5347222220000001,0.263185654,1.0,0.0,12,4,80,31,1.0,reconfigurations
58,61,3019501,3600.0,6.562753036,22.333333333000002,0.898148148,0.604205901,1.0,0.04918032786885246,9,3,60,20,1.0,unmet-demand
0,0,0,6.020950195,2.3809523809999997,0.0,0.37037037,0.19081106399999997,1.0,0.0,9,3,80,90,1.2,reconfigurations
11,11,4387,5.210138184,11.761111110999998,18.333333333,0.694444444,0.45433145,0.916666667,0.0,12,2,60,374,2.0,used-shelves
1,1,0,0.258439941,1.1652892559999999,0.14285714300000002,0.80952381,0.36622276,1.0,0.0,7,1,60,358,1.9,reconfigurations
102,102,181881,287.05045678700003,7.011695906,17.428571429,0.8214285709999999,0.457504521,1.0,0.0,7,2,80,81,1.2,unmet-demand
205,205,448,2.956136963,5.397540984,23.333333333000002,1.0,0.5772386310000001,1.0,0.0,9,3,80,350,1.9,unmet-demand
7,7,5557,3.2609101560000004,6.245454545,8.166666667000001,0.430555556,0.23893597,0.583333333,0.0,12,2,60,224,1.6,used-shelves
1,1,0,0.92375293,3.883333333,0.14285714300000002,0.369047619,0.157775769,0.857142857,0.0,7,2,80,123,1.3,reconfigurations
284,284,5021,6.5321870120000005,4.235741445,26.25,1.0,0.596751412,1.0,0.0,12,3,60,381,2.0,unmet-demand
176,176,1190,1.224124023,4.839015152,12.222222222000001,1.0,0.618846695,1.0,0.0,9,2,80,376,2.0,unmet-demand
45,45,186,0.8651740720000001,6.570921986,11.714285714,0.9642857140000001,0.535714286,1.0,0.0,7,2,80,339,1.9,unmet-demand
0,73,81544,3600.0,0.784946237,10.0,0.5347222220000001,0.277189266,1.0,1.0,12,2,60,86,1.2,movements
0,0,0,19.218305907999998,0.0,5.333333333,0.39583333299999995,0.26341807899999997,0.916666667,0.0,12,2,60,182,1.5,movements
0,1,0,0.954573975,7.257575758,0.055555556,0.324074074,0.127519925,0.7777777779999999,1.0,9,2,80,124,1.3,reconfigurations
380,380,2011,25.278738036999997,4.414698163,24.083333333000002,1.0,0.672468354,1.0,0.0,12,4,80,390,2.0,unmet-demand
4,4,2009,7.6651289060000005,4.761538462,0.333333333,0.638888889,0.37076271200000005,1.0,0.0,12,2,60,116,1.3,reconfigurations
3,3,384,2.29402417,13.0,3.428571429,0.154761905,0.08619650400000001,0.428571429,0.0,7,2,80,189,1.5,used-shelves
27,27,6638,1.0567380370000001,12.177570093,14.714285714,0.9523809520000001,0.564971751,1.0,0.0,7,1,60,105,1.2,unmet-demand
10,10,4885,7.347443115,17.815789474000002,9.916666667000001,0.5277777779999999,0.342749529,0.833333333,0.0,12,2,60,182,1.5,used-shelves
12,12,1180,2.65171582,19.194444444000002,12.0,0.5,0.283755274,1.0,0.0,12,2,80,119,1.3,used-shelves
7,7,1263,3.561531006,13.101123595999999,16.888888889,0.481481481,0.250234412,0.7777777779999999,0.0,9,3,80,206,1.5,used-shelves
8,8,657,1.7300888669999999,10.719512195,8.833333332999999,0.5,0.21539548,0.666666667,0.0,12,2,60,8,1.0,used-shelves
2,2,24449,58.571431885,0.058823529000000006,6.714285714,0.202380952,0.091621459,1.0,0.0,7,2,80,15,1.0,movements
137,137,5065,2.903971924,7.586206897,17.083333333,0.8611111109999999,0.521800281,1.0,0.0,12,2,80,299,1.8,unmet-demand
10,10,1015,1.86938501,13.368794326,11.666666667000001,0.7013888890000001,0.44197269299999997,0.833333333,0.0,12,2,60,122,1.3,used-shelves
0,0,0,0.621413086,12.75,0.0,0.45138888899999996,0.24246704300000002,1.0,0.0,12,2,60,194,1.5,reconfigurations
0,0,0,1.00773877,7.670886076,0.0,0.340277778,0.188677024,0.666666667,0.0,12,2,60,50,1.1,reconfigurations
44,44,159,0.803984131,5.83,11.571428570999998,1.0,0.578661844,1.0,0.0,7,2,80,375,2.0,unmet-demand
7,7,958,3.836817139,7.816666667000001,17.555555555999998,0.240740741,0.158813877,0.7777777779999999,0.0,9,3,80,58,1.1,used-shelves
7,7,3107,3.720398926,9.833333332999999,15.0,0.571428571,0.35916061299999996,1.0,0.0,7,2,60,330,1.9,used-shelves
0,1,0,0.835266113,5.62745098,0.055555556,0.20370370399999999,0.101148617,0.666666667,1.0,9,2,80,88,1.2,reconfigurations
0,9,99935,3600.0,0.16981132100000002,7.5,0.333333333,0.17580872,1.0,1.0,12,2,80,77,1.2,movements
0,0,0,0.7887929690000001,2.0,0.0,0.44285714299999995,0.138983051,1.0,0.0,7,1,60,32,1.0,reconfigurations
2,75,143373,3600.0,1.785714286,8.888888889,0.38888888899999996,0.179090483,1.0,0.9733333333333334,9,2,80,112,1.3,movements
4,4,516,6.023103027,5.587878787999999,0.333333333,0.6527777779999999,0.34572784799999995,1.0,0.0,12,3,80,279,1.7,reconfigurations
306,306,42,0.721331055,4.220634921,18.583333333,1.0,0.5720338979999999,1.0,0.0,12,2,60,230,1.6,unmet-demand
412,412,492,2.276893066,4.660714286,23.583333333000002,1.0,0.606540084,1.0,0.0,12,3,80,349,1.9,unmet-demand
8,8,1781,2.560889893,11.878787879,14.666666667000001,0.5277777779999999,0.339767734,0.8888888890000001,0.0,9,2,60,49,1.1,used-shelves
0,0,0,0.7499321290000001,6.142857143,0.0,0.369047619,0.211864407,1.0,0.0,7,2,60,48,1.1,reconfigurations
4,4,0,0.729896973,3.210526316,3.571428571,0.202380952,0.10066305,0.571428571,0.0,7,2,80,87,1.2,used-shelves
40,40,2485,3.770962158,10.151260504,16.142857143,0.94047619,0.557909605,1.0,0.0,7,2,60,72,1.2,unmet-demand
4,4,0,0.799151123,4.623188406000001,5.0,0.305555556,0.144280356,0.444444444,0.0,9,2,80,268,1.7,used-shelves
98,98,2314,2.393862061,5.369565217000001,18.0,1.0,0.68401937,1.0,0.0,7,2,60,150,1.4,unmet-demand
5,5,4193,41.180846924,0.9090909090000001,0.41666666700000005,0.3125,0.16868846699999998,1.0,0.0,12,4,80,30,1.0,reconfigurations
11,11,2691,2.9942260739999997,14.96969697,8.0,0.666666667,0.335355134,0.916666667,0.0,12,2,80,185,1.5,used-shelves
11,35,467001,3600.0,0.583333333,5.428571429,0.7142857140000001,0.423728814,1.0,0.6857142857142857,7,1,60,357,1.9,movements
0,107,51685,3600.0,1.371794872,13.111111111,0.41666666700000005,0.241443976,1.0,1.0,9,3,80,166,1.4,movements
0,1,0,0.863823975,6.465517241000001,0.055555556,0.268518519,0.11415846199999999,0.666666667,1.0,9,2,80,52,1.1,reconfigurations
201,201,834,3.359823975,8.773841962,27.833333333000002,1.0,0.510724332,1.0,0.0,12,3,80,307,1.8,unmet-demand
7,7,237,4.7225119630000005,6.323809524,0.7777777779999999,0.7777777779999999,0.393126177,1.0,0.0,9,2,60,265,1.7,reconfigurations
124,129,1431605,3600.0,7.206976743999999,23.75,0.944444444,0.588519691,1.0,0.03875968992248062,12,4,80,103,1.2,unmet-demand
1,1,115,12.497461914,2.741935484,0.111111111,0.287037037,0.147210502,1.0,0.0,9,3,80,126,1.3,reconfigurations
6,6,0,0.714646973,6.691489362,6.1111111110000005,0.36111111100000004,0.17100328199999998,0.666666667,0.0,9,2,80,304,1.8,used-shelves
9,9,689,1.31638501,9.95,13.333333332999999,0.576388889,0.327212806,0.75,0.0,12,2,60,338,1.9,used-shelves
224,224,2542,6.213322021000001,4.28125,23.222222222,1.0,0.608298172,1.0,0.0,9,3,80,382,2.0,unmet-demand
9,9,2408,5.668440186000001,9.697247706,15.166666667000001,0.375,0.217387482,0.75,0.0,12,3,80,169,1.4,used-shelves
8,8,823,4.015669922,10.904255319,13.888888889,0.481481481,0.320778406,0.8888888890000001,0.0,9,3,60,308,1.8,used-shelves
84,84,25210,66.563858887,7.906005222,22.25,0.9722222220000001,0.5718178620000001,1.0,0.0,12,3,80,97,1.2,unmet-demand
5,5,611,2.122088135,16.692307692,13.285714286,0.41666666700000005,0.205696203,0.7142857140000001,0.0,7,2,80,219,1.6,used-shelves
10,11,2079629,3600.0,12.505154639,19.25,0.41666666700000005,0.24402250399999997,0.916666667,0.09090909090909091,12,4,80,173,1.4,used-shelves
